[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 9787 ms, 175 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 186 ms, 198 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 155 ms, 222 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 127 ms, 245 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 118 ms, 270 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 124 ms, 290 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 115 ms, 315 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 131 ms, 171 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 92 ms, 194 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 93 ms, 219 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 99 ms, 242 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 97 ms, 265 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 88 ms, 289 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 81 ms, 313 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 81 ms, 335 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 142 ms, 358 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 74 ms, 381 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 126 ms, 172 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 84 ms, 195 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 91 ms, 218 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 84 ms, 241 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 69 ms, 264 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 70 ms, 287 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 77 ms, 311 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 75 ms, 329 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 68 ms, 352 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 66 ms, 375 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 81 ms, 399 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 107 ms, 189 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 73 ms, 208 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 64 ms, 234 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 65 ms, 253 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 61 ms, 280 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 74 ms, 299 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 455 ms, 166 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 65 ms, 185 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 73 ms, 217 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 70 ms, 237 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 76 ms, 262 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 73 ms, 283 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 60 ms, 309 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 64 ms, 328 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 66 ms, 354 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 60 ms, 373 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 58 ms, 399 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 62 ms, 418 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 61 ms, 444 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 75 ms, 463 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 72 ms, 173 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 56 ms, 190 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 52 ms, 214 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 57 ms, 237 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 56 ms, 261 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 56 ms, 284 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 53 ms, 307 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 54 ms, 331 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 62 ms, 354 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 61 ms, 379 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 72 ms, 394 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 66 ms, 418 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 65 ms, 441 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 51 ms, 464 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 50 ms, 488 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 64 ms, 511 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 51 ms, 535 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 66 ms, 558 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 62 ms, 178 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 58 ms, 201 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 54 ms, 225 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 50 ms, 248 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 52 ms, 272 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 53 ms, 295 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 52 ms, 318 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 55 ms, 342 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 52 ms, 366 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 65 ms, 381 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 57 ms, 405 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 56 ms, 428 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 53 ms, 451 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 52 ms, 475 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 53 ms, 498 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 55 ms, 522 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 49 ms, 545 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 59 ms, 173 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 54 ms, 201 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 66 ms, 219 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 57 ms, 247 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 53 ms, 265 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 52 ms, 283 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 51 ms, 311 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 46 ms, 329 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 44 ms, 356 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 48 ms, 374 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 50 ms, 402 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 46 ms, 420 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 50 ms, 447 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 51 ms, 466 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 50 ms, 493 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 45 ms, 511 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 46 ms, 539 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 45 ms, 557 Mb
sleeping 5 secs...: 5012 ms, 559 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 63 ms, 586 Mb
sleeping 5 secs...: 5014 ms, 587 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 57 ms, 605 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 5294 ms, 203 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 146 ms, 226 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 121 ms, 251 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 109 ms, 272 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 230 ms, 178 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 94 ms, 201 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 102 ms, 224 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 85 ms, 247 Mb
